TransactionID,UserID,Amount,Location,Time,Device,Merchant
TXN1002216,User8,88.81,Giza,2025-11-20 11:55:44,Web,Souq
TXN1006116,User32,21.23,Cairo,2025-11-15 20:24:45,iOS,eBay
TXN1004320,User60,114.63,Alex,2025-11-08 09:46:33,iOS,LocalStore
TXN1006884,User83,96.52,Aswan,2025-10-26 09:45:37,Android,Noon
TXN1005966,User68,26.33,Sharm,2025-10-26 07:58:41,Windows,Jumia
TXN1007064,User1,67.68,Alex,2025-10-24 18:05:41,iOS,AliExpress
TXN1003023,User74,42.39,Hurghada,2025-11-01 07:56:34,iOS,eBay
TXN1000824,User92,68.65,Aswan,2025-11-05 06:51:17,Web,Souq
TXN1007357,User27,42.94,Giza,2025-11-14 12:38:50,iOS,Amazon
TXN1002153,User65,214.88,Alex,2025-11-02 22:02:28,Windows,Souq
TXN1008388,User48,89.03,Alex,2025-10-30 06:53:47,Web,Jumia
TXN1001774,User38,124.57,Luxor,2025-11-07 13:41:59,Web,eBay
TXN1000944,User15,100.06,Cairo,2025-11-06 13:30:48,iOS,Noon
TXN1000713,User3,36.67,Cairo,2025-10-26 14:02:06,Windows,AliExpress
TXN1002222,User28,48.05,Giza,2025-10-29 07:50:23,Web,AliExpress
TXN1007786,User67,34.35,Alex,2025-11-14 10:09:55,Android,Souq
TXN1004690,User47,220.97,Luxor,2025-11-08 15:50:55,Web,eBay
TXN1002064,User63,86.7,Hurghada,2025-11-02 18:59:49,iOS,Noon
TXN1002310,User42,23.93,Alex,2025-11-06 15:34:02,iOS,Jumia
TXN1000246,User61,77.86,Cairo,2025-11-16 08:48:39,Android,Jumia
TXN1004747,User37,28.02,Giza,2025-11-14 11:08:47,Android,Jumia
TXN1000411,User69,16.3,Giza,2025-10-30 11:06:14,Android,Noon
TXN1005172,User19,8.71,Cairo,2025-11-05 13:29:00,Android,Amazon
TXN1006169,User24,35.58,Giza,2025-10-25 10:11:19,Windows,LocalStore
TXN1002799,User17,112.18,Giza,2025-11-11 07:02:22,Windows,Jumia
TXN1005809,User5,25.72,Aswan,2025-11-03 12:44:36,Web,LocalStore
TXN1009070,User94,55.36,Aswan,2025-11-04 16:56:17,Windows,Amazon
TXN1002841,User32,69.08,Cairo,2025-10-23 10:40:44,iOS,LocalStore
TXN1002341,User13,55.79,Cairo,2025-11-02 07:38:12,Windows,eBay
TXN1006607,User81,37.84,Cairo,2025-11-10 04:12:06,Android,LocalStore
TXN1009489,User79,223.0,Aswan,2025-11-20 21:37:47,iOS,Jumia
TXN1009046,User93,51.84,Giza,2025-10-26 14:14:54,Windows,Noon
TXN1002774,User86,30.67,Cairo,2025-11-08 11:56:08,Windows,Souq
TXN1005269,User91,19.91,Alex,2025-11-08 10:08:50,iOS,Amazon
TXN1007791,User62,67.2,Aswan,2025-11-18 14:12:34,Web,Amazon
TXN1007152,User97,48.07,Sharm,2025-11-22 13:25:17,iOS,AliExpress
TXN1002206,User2,147.79,Aswan,2025-10-28 06:43:14,Windows,LocalStore
TXN1004584,User56,15.4,Luxor,2025-11-13 06:30:16,iOS,eBay
TXN1002421,User10,14.67,Cairo,2025-11-06 20:52:47,Windows,eBay
TXN1007351,User53,166.31,Luxor,2025-10-27 17:40:09,Web,AliExpress
TXN1005991,User78,265.16,Giza,2025-11-05 12:42:31,Android,Jumia
TXN1006043,User64,12.8,Luxor,2025-10-23 20:33:11,Web,Noon
TXN1009857,User28,43.42,Luxor,2025-11-05 09:08:03,Web,LocalStore
TXN1002626,User84,13.18,Cairo,2025-11-21 16:58:59,Windows,Jumia
TXN1006470,User27,26.79,Giza,2025-11-05 17:22:22,iOS,Jumia
TXN1005141,User3,32.34,Cairo,2025-11-10 21:32:48,Windows,Amazon
TXN1006521,User36,78.71,Giza,2025-11-03 15:05:30,Android,
TXN1008820,User17,115.76,Aswan,2025-10-28 14:03:32,Windows,AliExpress
TXN1006451,User22,26.19,Giza,2025-11-12 13:23:41,iOS,AliExpress
TXN1002245,User22,108.85,Giza,2025-11-20 12:45:41,iOS,LocalStore
TXN1003254,User23,501.88,Hurghada,2025-11-16 14:04:33,Web,LocalStore
TXN1005633,User31,48.62,Aswan,2025-11-16 13:46:41,Android,LocalStore
TXN1007470,User70,18.82,Aswan,2025-10-24 04:46:27,iOS,eBay
TXN1004977,User68,37.05,Luxor,2025-10-30 18:44:34,Windows,Noon
TXN1000321,User63,83.26,Alex,2025-11-13 16:03:12,iOS,Amazon
TXN1001227,User81,78.21,Cairo,2025-11-10 09:02:23,Android,Noon
TXN1001716,User97,16.54,Sharm,2025-10-27 19:43:26,iOS,Jumia
TXN1003730,User31,82.89,Aswan,2025-10-31 10:22:26,Android,Jumia
TXN1007965,User74,43.11,Hurghada,2025-11-20 05:24:56,iOS,Souq
TXN1006958,User97,36.55,Sharm,2025-11-12 15:30:03,iOS,eBay
TXN1000519,User56,45.09,Cairo,2025-11-16 16:55:55,iOS,LocalStore
TXN1004594,User53,70.38,Giza,2025-11-20 12:20:25,Web,LocalStore
TXN1000806,User78,82.93,Giza,2025-11-10 04:42:23,Android,Jumia
TXN1008024,User44,40.98,Giza,2025-11-21 23:08:25,Windows,AliExpress
TXN1004460,User19,24.8,Cairo,2025-11-05 02:27:38,Android,AliExpress
TXN1006929,User39,76.1,Luxor,2025-10-24 16:45:46,iOS,LocalStore
TXN1002384,User30,7.02,Aswan,2025-11-01 11:51:08,iOS,AliExpress
TXN1004508,User94,28.06,Hurghada,2025-10-24 17:57:25,Windows,Jumia
TXN1003709,User19,18.77,Sharm,2025-11-06 07:03:00,Android,Amazon
TXN1000338,User82,164.19,Aswan,2025-10-27 12:08:55,iOS,LocalStore
TXN1009435,User23,105.0,Hurghada,2025-11-22 15:00:58,Web,Noon
TXN1009826,User79,5915.84,Sharm,2025-11-07 01:55:33,iOS,AliExpress
TXN1003006,User94,142.37,Aswan,2025-10-31 09:52:25,Windows,AliExpress
TXN1009137,User40,26.05,Giza,2025-11-12 09:31:17,Web,Jumia
TXN1003226,User15,45.49,Cairo,2025-11-11 06:41:43,iOS,Amazon
TXN1001678,User81,48.59,Cairo,2025-11-16 18:20:41,Android,LocalStore
TXN1006605,User65,141.36,Luxor,2025-11-08 14:33:26,Windows,Souq
TXN1001743,User8,181.76,Giza,2025-11-02 01:37:58,Web,Noon
TXN1000968,User12,9.4,Hurghada,2025-10-31 09:11:48,Web,LocalStore
TXN1000687,User30,22.75,Giza,2025-11-20 14:31:49,iOS,Amazon
TXN1001974,User62,23.62,Sharm,2025-11-09 19:56:24,Web,Noon
TXN1000170,User51,41.48,Cairo,2025-10-25 15:47:11,iOS,Souq
TXN1009987,User89,12666.26,Hurghada,2025-10-28 15:39:44,iOS,AliExpress
TXN1000910,User44,78.62,Giza,2025-10-25 12:30:35,Windows,eBay
TXN1004860,User27,32.35,Luxor,2025-11-21 02:02:17,iOS,AliExpress
TXN1002282,User91,14.4,,2025-10-27 19:09:36,iOS,Jumia
TXN1008469,User67,33.98,Alex,2025-11-06 05:54:32,Android,AliExpress
TXN1005131,User29,75.63,Aswan,2025-10-24 10:06:46,Android,eBay
TXN1008587,User74,33.89,Luxor,2025-11-01 23:47:54,iOS,Amazon
TXN1005822,User2,155.73,Aswan,2025-10-26 16:15:01,Windows,AliExpress
TXN1000712,User100,83.07,Luxor,2025-10-29 13:34:34,Web,AliExpress
TXN1005919,User40,181.27,Giza,2025-11-12 09:21:34,Web,Amazon
TXN1000088,User91,12.84,Sharm,2025-11-05 21:28:49,iOS,Noon
TXN1005632,User37,11.82,Aswan,2025-10-23 13:45:05,Android,AliExpress
TXN1009273,User49,185.87,Cairo,2025-11-17 21:29:32,Windows,Noon
TXN1007718,User10,10.42,Cairo,2025-11-16 14:55:52,Windows,Noon
TXN1003258,User96,54.58,Sharm,2025-11-05 17:43:48,iOS,AliExpress
TXN1009005,User19,22.47,Cairo,2025-11-22 12:30:21,Android,LocalStore
TXN1009232,User55,73.68,Luxor,2025-10-25 12:32:05,Windows,Souq
TXN1007312,User43,63.99,Cairo,2025-11-05 21:49:30,Windows,Jumia
TXN1002634,User66,14.34,Sharm,2025-11-03 13:29:02,Web,eBay
TXN1009827,User74,17.86,Aswan,2025-11-05 11:12:53,iOS,Souq
TXN1008159,User64,15.01,Giza,2025-11-15 04:14:09,Web,Souq
TXN1004321,User68,80.83,Sharm,2025-11-08 23:12:49,Windows,eBay
TXN1002591,User64,41.17,Luxor,2025-11-22 11:07:48,Web,Noon
TXN1009268,User25,6.6,Sharm,2025-10-31 06:13:43,Windows,eBay
TXN1004731,User94,282.82,Hurghada,2025-11-13 15:37:51,Windows,eBay
TXN1003497,User11,28.93,Luxor,2025-10-28 14:47:00,Windows,Noon
TXN1004479,User31,272.15,Aswan,2025-11-22 02:40:16,Android,AliExpress
TXN1005843,User8,139.55,Sharm,2025-11-16 08:32:26,Web,Souq
TXN1007815,User67,46.37,Alex,2025-10-30 10:12:11,Android,Noon
TXN1008965,User9,47.4,Hurghada,2025-11-08 21:54:35,Windows,Jumia
TXN1006308,User34,67.83,Cairo,2025-11-18 12:55:02,Android,AliExpress
TXN1008558,User90,46.84,Aswan,2025-11-15 10:06:55,iOS,Noon
TXN1000426,User16,26.92,Hurghada,2025-11-17 12:39:20,Android,Souq
TXN1006833,User53,51.85,Luxor,2025-11-08 13:14:31,Web,eBay
TXN1006106,User21,37.46,Luxor,2025-10-31 19:01:20,Android,Amazon
TXN1003844,User76,63.84,Luxor,2025-11-08 21:21:09,Android,Souq
TXN1009867,User93,3669.36,Sharm,2025-11-11 04:20:38,Windows,AliExpress
TXN1003993,User17,283.37,Aswan,2025-10-25 15:50:40,Windows,AliExpress
TXN1008977,User32,29.49,Cairo,2025-11-04 20:20:27,iOS,Souq
TXN1000604,User21,17.03,Alex,2025-10-25 02:45:57,Android,Souq
TXN1004375,User31,170.83,Sharm,2025-10-27 11:04:14,Android,Noon
TXN1008169,User32,33.4,Giza,2025-11-15 11:43:04,iOS,eBay
TXN1000760,User19,5.31,Sharm,2025-11-18 14:27:18,Android,AliExpress
TXN1001848,User70,18.03,Sharm,2025-11-05 06:10:43,iOS,LocalStore
TXN1005178,User14,30.81,Alex,2025-10-23 15:17:35,Android,AliExpress
TXN1008461,User39,65.48,Luxor,2025-11-06 07:48:58,iOS,Jumia
TXN1009557,User36,103.48,Hurghada,2025-10-28 07:05:41,Android,eBay
TXN1005465,User68,115.55,Sharm,2025-11-07 10:55:52,Windows,LocalStore
TXN1007898,User32,17.87,Giza,2025-10-29 19:50:53,iOS,Amazon
TXN1005284,User84,6.05,Cairo,2025-11-21 21:59:39,Windows,
TXN1007242,User58,211.89,Hurghada,2025-11-19 12:07:04,Web,LocalStore
TXN1006373,User50,81.18,Sharm,2025-11-16 19:48:50,Android,Noon
TXN1005981,User30,38.79,Giza,2025-11-03 12:59:39,iOS,Noon
TXN1001499,User82,125.44,Aswan,2025-11-20 19:10:11,iOS,Noon
TXN1009155,User97,8.77,Sharm,2025-11-21 12:01:27,iOS,Amazon
TXN1007347,User75,64.39,Aswan,2025-11-18 10:29:15,Android,LocalStore
TXN1000203,User41,153.38,Giza,2025-11-21 18:25:44,Windows,LocalStore
TXN1008119,User5,49.39,Alex,2025-11-13 07:55:35,Web,Souq
TXN1008652,User38,68.56,Sharm,2025-11-02 04:13:33,Web,Souq
TXN1007547,User22,13.39,Giza,2025-11-05 13:52:16,iOS,Jumia
TXN1006786,User24,17.29,Giza,2025-11-21 13:01:56,Windows,Amazon
TXN1009805,User66,47725.53,Hurghada,2025-10-30 08:14:54,Web,Noon
TXN1004113,User95,25.6,Giza,2025-11-12 10:04:01,Android,eBay
TXN1008855,User21,14.54,Luxor,2025-11-18 15:27:28,Android,Noon
TXN1000331,User44,63.23,Sharm,2025-11-05 08:28:45,Windows,AliExpress
TXN1001128,User61,96.76,Alex,2025-11-18 15:33:18,Android,Souq
TXN1002476,User94,57.59,Aswan,2025-11-03 06:43:59,Windows,Souq
TXN1000755,User90,53.39,Aswan,2025-11-03 15:36:35,iOS,eBay
TXN1006557,User91,11.89,Sharm,2025-11-19 12:25:21,iOS,LocalStore
TXN1007691,User33,266.29,Sharm,2025-11-02 15:20:27,iOS,AliExpress
TXN1004179,User51,141.11,Cairo,2025-10-31 04:51:49,iOS,LocalStore
TXN1002726,User51,119.88,Giza,2025-11-07 11:00:26,iOS,eBay
TXN1003475,User80,5.87,Luxor,2025-11-17 06:59:06,Android,AliExpress
TXN1000316,User85,6.31,Hurghada,2025-11-10 14:12:24,Web,Jumia
TXN1001216,User65,193.14,Alex,2025-10-27 15:46:20,Windows,Amazon
TXN1005498,User27,68.15,Giza,2025-10-25 13:13:53,iOS,eBay
TXN1003624,User21,26.57,Luxor,2025-11-06 23:32:30,Android,eBay
TXN1001454,User30,48.1,Giza,2025-11-22 10:55:16,iOS,Amazon
TXN1000456,User90,47.13,Luxor,2025-11-08 11:57:01,iOS,LocalStore
TXN1004054,User13,79.67,Aswan,2025-11-07 10:35:41,Windows,Amazon
TXN1000005,User84,7.97,Luxor,2025-11-22 19:15:49,Windows,AliExpress
TXN1005332,User41,45.41,Giza,2025-10-29 11:39:21,Windows,Amazon
TXN1004817,User14,69.34,Alex,2025-11-14 18:26:03,Android,eBay
TXN1003875,User100,108.69,Luxor,2025-11-18 15:00:09,Web,Noon
TXN1002876,User99,17.0,Alex,2025-11-14 11:06:28,Android,Souq
TXN1007785,User45,219.18,Luxor,2025-11-01 08:33:39,Web,Amazon
TXN1003363,User68,77.11,Luxor,2025-10-31 20:55:56,Windows,eBay
TXN1007531,User25,7.54,Sharm,2025-11-07 04:12:19,Windows,Jumia
TXN1006522,User3,21.32,Giza,2025-11-07 07:51:23,Windows,AliExpress
TXN1001857,User45,75.65,Luxor,2025-11-18 14:15:15,Web,Souq
TXN1005075,User81,101.29,Luxor,2025-10-24 14:54:23,Android,eBay
TXN1003155,User15,21.68,Giza,2025-11-02 04:40:31,iOS,Amazon
TXN1006158,User92,89.94,Cairo,2025-11-16 14:48:22,Web,AliExpress
TXN1008451,User94,220.9,Hurghada,2025-11-08 12:18:15,Windows,Jumia
TXN1002023,User30,46.66,Aswan,2025-11-11 10:41:47,iOS,LocalStore
TXN1008613,User22,76.76,Cairo,2025-10-30 12:17:49,iOS,eBay
TXN1005834,User90,108.83,Aswan,2025-10-29 23:33:32,iOS,AliExpress
TXN1009389,User16,33.77,Aswan,2025-10-30 12:59:08,Android,Amazon
TXN1003115,User87,90.99,Aswan,2025-10-31 08:34:53,Android,AliExpress
TXN1002391,User3,30.07,Cairo,2025-11-03 19:01:58,Windows,Amazon
TXN1000835,User79,146.65,Sharm,2025-11-07 04:34:22,iOS,AliExpress
TXN1009068,User27,16.17,Giza,2025-11-04 19:06:42,iOS,Amazon
TXN1003515,User54,371.9,Cairo,2025-10-31 06:44:27,iOS,Amazon
TXN1006309,User12,13.43,Luxor,2025-11-13 09:18:54,Web,Amazon
TXN1005746,User56,5.0,Cairo,2025-10-28 18:01:00,iOS,AliExpress
TXN1006516,User7,14.72,Alex,2025-11-04 14:12:22,Web,eBay
TXN1006374,User43,40.16,Giza,2025-10-28 07:18:14,Windows,Souq
TXN1004325,User53,51.66,Luxor,2025-10-28 17:46:00,Web,Amazon
TXN1008409,User50,149.21,Sharm,2025-11-05 22:18:21,Android,AliExpress
TXN1009822,User95,48520.56,Giza,2025-10-27 12:58:41,Android,Jumia
TXN1009958,User71,76.87,Luxor,2025-11-07 12:34:58,iOS,AliExpress
TXN1003061,User65,124.83,Alex,2025-11-05 23:47:42,Windows,Souq
TXN1007535,User56,13.13,Cairo,2025-11-06 13:06:04,iOS,Noon
TXN1007684,User82,102.62,Hurghada,2025-10-24 11:16:27,iOS,LocalStore
TXN1007129,User31,67.83,Aswan,2025-11-20 10:22:02,Android,LocalStore
TXN1002645,User93,46.24,Sharm,2025-11-12 17:25:46,Windows,AliExpress
TXN1005409,User60,49.39,Sharm,2025-10-23 07:04:01,iOS,eBay
TXN1006579,User3,25.93,Giza,2025-11-11 05:10:57,Windows,Noon
TXN1005634,User49,121.46,Cairo,2025-11-15 21:47:27,Windows,AliExpress
TXN1002907,User13,98.38,Aswan,2025-10-27 20:44:44,Windows,Jumia
TXN1002255,User65,157.8,Alex,2025-10-25 12:02:38,Windows,eBay
TXN1004718,User58,186.07,Cairo,2025-11-21 05:26:37,Web,Noon
TXN1001984,User45,91.9,Luxor,2025-10-24 07:02:24,Web,LocalStore
TXN1004444,User17,189.65,Aswan,2025-11-01 21:08:36,Windows,Jumia
TXN1007689,User83,171.35,Aswan,2025-10-25 17:38:16,Android,LocalStore
TXN1003748,User59,408.79,Aswan,2025-10-26 15:14:10,iOS,Amazon
TXN1005203,User57,467.92,Alex,2025-10-24 11:06:02,iOS,Amazon
TXN1000225,User51,154.98,Cairo,2025-11-20 10:58:27,iOS,LocalStore
TXN1002640,User18,275.56,Alex,2025-11-09 08:13:25,iOS,Amazon
TXN1000921,User76,100.87,Luxor,2025-11-10 05:32:54,Android,Amazon
TXN1009798,User42,24403.58,Giza,2025-10-30 20:08:36,iOS,Souq
TXN1004172,User30,16.52,Giza,2025-11-12 06:04:01,iOS,Noon
TXN1000565,User48,41.45,Sharm,2025-11-04 04:43:15,Web,Jumia
TXN1006093,User31,187.61,Aswan,2025-10-25 09:26:09,Android,Amazon
TXN1004023,User28,81.58,Giza,2025-10-27 04:27:53,Web,eBay
TXN1002653,User71,209.36,Hurghada,2025-11-18 20:06:39,Android,Jumia
TXN1001010,User14,45.33,Sharm,2025-10-27 05:52:45,Android,LocalStore
TXN1006064,User34,55.93,Cairo,2025-11-15 20:57:04,Android,eBay
TXN1003506,User12,10.64,Luxor,2025-11-22 11:07:46,Web,AliExpress
TXN1003491,User6,80.97,Cairo,2025-10-25 15:31:03,Android,AliExpress
TXN1001002,User99,7.31,Alex,2025-10-26 12:43:52,Android,AliExpress
TXN1007063,User27,22.87,Giza,2025-10-25 11:50:46,iOS,Souq
TXN1001919,User52,36.14,Giza,2025-10-28 12:37:28,iOS,AliExpress
TXN1009636,User26,44325.73,Alex,2025-10-29 00:34:39,Windows,LocalStore
TXN1006650,User19,5.0,Sharm,2025-11-20 21:29:51,Android,eBay
TXN1000928,User49,151.67,Cairo,2025-11-20 01:00:00,Windows,eBay
TXN1006897,User92,93.65,Aswan,2025-11-16 09:05:15,Web,Noon
TXN1001856,User8,48.35,Sharm,2025-10-23 11:42:41,Web,Souq
TXN1003303,User34,28.32,Alex,2025-10-29 04:29:17,Android,eBay
TXN1007946,User37,8.66,Aswan,2025-10-28 22:36:08,Android,Amazon
TXN1001099,User98,38.95,Cairo,2025-11-20 10:39:05,iOS,eBay
TXN1008082,User38,136.34,Sharm,2025-11-03 15:48:36,Web,Noon
TXN1002835,User57,322.08,Luxor,2025-11-16 19:09:16,iOS,Amazon
TXN1004933,User27,44.73,Luxor,2025-10-26 15:10:02,iOS,Jumia
TXN1007285,User35,26.79,Luxor,2025-11-06 07:11:54,Web,Souq
TXN1004612,User28,31.65,Sharm,2025-11-21 08:27:43,Web,eBay
TXN1008731,User36,36.27,Alex,2025-10-24 12:43:13,Android,Souq
TXN1003587,User8,93.2,Sharm,2025-11-11 05:58:17,Web,LocalStore
TXN1009084,User11,22.18,Hurghada,2025-11-03 11:53:41,Windows,Jumia
TXN1008162,User72,76.45,Hurghada,2025-11-03 14:52:22,Web,AliExpress
TXN1007575,User17,94.33,Giza,2025-10-23 20:39:55,Windows,Noon
TXN1007431,User26,215.9,Hurghada,2025-10-31 19:45:50,Windows,Amazon
TXN1000911,User75,106.89,Hurghada,2025-10-30 11:53:17,Android,LocalStore
TXN1009303,User19,7.22,Cairo,2025-11-17 14:27:27,Android,Jumia
TXN1000068,User98,73.6,Sharm,2025-11-01 14:07:40,iOS,Noon
TXN1009833,User4,68.15,Sharm,2025-11-22 10:46:16,iOS,AliExpress
TXN1003545,User45,91.99,Luxor,2025-11-12 14:58:00,Web,Souq
TXN1007717,User40,53.57,Giza,2025-11-04 12:49:42,Web,eBay
TXN1003280,User33,841.88,Sharm,2025-10-31 05:03:04,iOS,Jumia
TXN1003680,User76,79.86,Sharm,2025-11-08 06:13:47,Android,Noon
TXN1003444,User43,81.67,Giza,2025-11-22 05:59:31,Windows,LocalStore
TXN1008987,User2,140.74,Aswan,2025-11-08 04:33:27,Windows,Noon
TXN1005884,User9,16.59,Hurghada,2025-11-18 16:08:26,Windows,LocalStore
TXN1000807,User15,33.35,Giza,2025-10-23 11:20:30,iOS,AliExpress
TXN1007171,User27,50.8,Giza,2025-11-05 15:24:02,iOS,eBay
TXN1009017,User56,17.04,Cairo,2025-11-08 07:37:04,iOS,AliExpress
TXN1005135,User99,5.38,Alex,2025-11-15 18:16:52,Android,eBay
TXN1001898,User87,94.81,Aswan,2025-11-11 17:06:39,Android,eBay
TXN1006655,User81,64.45,Cairo,2025-11-13 13:15:14,Android,Jumia
TXN1004385,User23,162.81,Hurghada,2025-11-10 08:40:13,Web,eBay
TXN1004996,User41,43.93,Cairo,2025-11-03 00:36:54,Windows,Amazon
TXN1008602,User77,25.51,Hurghada,2025-11-19 11:23:52,Windows,eBay
TXN1001933,User54,129.84,Luxor,2025-11-10 15:25:30,iOS,Jumia
TXN1000533,User25,8.2,Giza,2025-11-16 12:27:03,Windows,LocalStore
TXN1006204,User56,9.44,Cairo,2025-11-10 04:26:59,iOS,eBay
TXN1002811,User13,104.03,Cairo,2025-11-15 11:22:12,Windows,Souq
TXN1007273,User11,16.94,Hurghada,2025-11-20 15:29:01,Windows,Souq
TXN1001612,User12,6.6,Luxor,2025-10-24 13:11:27,Web,Souq
TXN1004428,User95,27.43,Giza,2025-10-29 04:14:30,Android,Jumia
TXN1000299,User88,109.77,Cairo,2025-11-17 21:04:16,Android,AliExpress
TXN1001050,User11,14.92,Hurghada,2025-10-30 18:12:46,Windows,Jumia
TXN1008589,User9,61.31,Hurghada,2025-11-06 11:25:46,Windows,Amazon
TXN1006622,User19,18.92,Sharm,2025-11-22 16:16:16,Android,LocalStore
TXN1007234,User50,138.22,Sharm,2025-11-02 12:32:28,Android,AliExpress
TXN1000591,User14,51.49,Sharm,2025-11-01 12:53:49,Android,eBay
TXN1005994,User34,18.58,Alex,2025-10-29 11:59:09,Android,Amazon
TXN1008611,User26,291.76,Alex,2025-11-19 11:00:27,Windows,Jumia
TXN1001669,User55,131.26,Luxor,2025-11-12 06:02:05,Windows,Souq
TXN1006147,User93,84.46,Giza,2025-11-16 08:39:58,Windows,Noon
TXN1005051,User19,11.52,Sharm,2025-11-16 01:08:47,Android,eBay
TXN1008841,User81,173.62,Cairo,2025-10-23 05:37:06,Android,LocalStore
TXN1009714,User92,53.5,Aswan,2025-10-27 08:29:17,Windows,Souq
TXN1007337,User31,220.34,Aswan,2025-11-08 08:27:14,Android,Noon
TXN1004361,User4,28.16,Sharm,2025-10-24 10:22:45,iOS,eBay
TXN1000753,User14,39.1,Alex,2025-11-21 13:19:35,Android,Noon
TXN1000947,User88,42.39,Sharm,2025-11-11 09:00:20,Android,Souq
TXN1006698,User6,65.41,Sharm,2025-11-21 05:10:38,Android,Noon
TXN1002570,User51,104.63,Giza,2025-11-21 05:42:15,iOS,Jumia
TXN1001577,User57,169.6,Luxor,2025-10-27 13:19:08,iOS,AliExpress
TXN1006558,User87,128.51,Sharm,2025-10-24 10:18:41,Android,Noon
TXN1008699,User80,5.8,Luxor,2025-11-20 15:26:56,Android,Noon
TXN1007982,User67,54.12,Alex,2025-11-17 20:46:23,Android,Jumia
TXN1002347,User72,129.65,Luxor,2025-11-03 20:10:40,Web,LocalStore
TXN1009347,User80,19.5,Aswan,2025-11-19 15:27:23,Android,AliExpress
TXN1006745,User93,32.75,Giza,2025-10-28 11:11:31,Windows,Jumia
TXN1006011,User83,100.52,Alex,2025-11-12 16:06:25,Android,AliExpress
TXN1009762,User66,28.14,Cairo,2025-11-11 21:24:12,Web,LocalStore
TXN1009429,User13,116.94,Cairo,2025-11-05 08:15:46,Windows,AliExpress
TXN1001849,User20,31.43,Luxor,2025-11-09 02:26:47,Web,eBay
TXN1006900,User8,101.44,Giza,2025-11-07 16:34:05,Web,Souq
TXN1000118,User65,165.31,Alex,2025-11-16 10:18:21,Windows,Noon
TXN1008966,User65,301.87,Luxor,2025-10-29 12:43:23,Windows,Noon
TXN1004619,User43,151.66,Cairo,2025-10-25 17:38:46,Windows,Noon
TXN1003239,User41,86.33,Giza,2025-11-11 06:14:42,Windows,LocalStore
TXN1004672,User46,10.61,Luxor,2025-11-17 01:58:38,Web,AliExpress
TXN1008221,User29,45.73,Cairo,2025-10-28 19:25:22,Android,Noon
TXN1000244,User52,16.06,Giza,2025-11-22 15:06:41,iOS,LocalStore
TXN1008398,User86,16.54,Cairo,2025-11-21 12:26:38,Windows,Amazon
TXN1000717,User79,161.7,Sharm,2025-11-18 03:39:33,iOS,eBay
TXN1008895,User17,214.05,Aswan,2025-11-02 00:52:22,Windows,Souq
TXN1004327,User85,5.68,Hurghada,2025-11-15 09:42:35,Web,Amazon
TXN1007956,User5,82.04,Aswan,2025-11-05 11:24:47,Web,Jumia
TXN1004440,User57,344.33,Alex,2025-11-07 03:39:49,iOS,AliExpress
TXN1009379,User62,128.24,Sharm,2025-11-03 11:47:57,Web,Noon
TXN1008591,User31,106.33,Aswan,2025-11-03 18:24:28,Android,Jumia
TXN1003894,User65,116.85,Luxor,2025-11-16 11:37:18,Windows,Jumia
TXN1000872,User85,8.26,Hurghada,2025-11-04 13:57:44,Web,Noon
TXN1009394,User25,8.95,Sharm,2025-11-07 21:59:37,Windows,LocalStore
TXN1004849,User39,124.36,Cairo,2025-11-02 11:15:36,iOS,LocalStore
TXN1005699,User91,34.26,Alex,2025-11-17 19:28:10,iOS,Jumia
TXN1003188,User2,160.78,Sharm,2025-10-25 14:29:10,Windows,Noon
TXN1009393,User8,61.33,Sharm,2025-11-09 11:03:56,Web,AliExpress
TXN1005713,User8,43.11,Sharm,2025-11-02 18:20:35,Web,Souq
TXN1008264,User73,30.23,Hurghada,2025-11-21 10:54:34,Windows,Souq
TXN1002339,User4,114.82,Sharm,2025-11-05 05:24:16,iOS,eBay
TXN1008026,User45,159.88,Giza,2025-11-02 14:16:25,Web,AliExpress
TXN1005324,User78,254.94,Luxor,2025-11-18 22:52:12,Android,Noon
TXN1005187,User99,15.47,Giza,2025-11-19 13:16:55,Android,AliExpress
TXN1005019,User92,134.93,Aswan,2025-11-03 16:40:11,Web,AliExpress
TXN1008140,User93,22.61,Sharm,2025-11-07 06:13:38,Windows,Souq
TXN1003628,User16,26.59,Hurghada,2025-11-06 07:25:53,Android,Amazon
TXN1000709,User75,101.88,Hurghada,2025-11-13 21:55:25,Android,LocalStore
TXN1005425,User21,15.13,Alex,2025-11-04 15:33:32,Android,eBay
TXN1006859,User62,48.21,Sharm,2025-10-29 12:00:27,Web,AliExpress
TXN1002151,User63,69.29,Alex,2025-11-13 10:03:18,iOS,Amazon
TXN1009502,User28,50.8,Giza,2025-11-08 15:17:15,Windows,LocalStore
TXN1003586,User6,116.05,Sharm,2025-10-30 17:54:19,Android,Amazon
TXN1000253,User55,97.9,Aswan,2025-11-17 20:48:54,Windows,Souq
TXN1000343,User78,184.56,Luxor,2025-11-18 06:32:10,Android,eBay
TXN1002010,User5,61.54,Aswan,2025-11-10 05:50:10,Web,Amazon
TXN1004150,User80,5.0,Aswan,2025-11-07 15:06:33,Android,Noon
TXN1002003,User11,17.77,Hurghada,2025-10-24 07:21:45,Windows,
TXN1008615,User54,391.06,Cairo,2025-11-14 17:37:24,iOS,Jumia
TXN1008181,User10,35.39,Cairo,2025-11-14 19:03:18,Windows,Jumia
TXN1001893,User84,12.01,Cairo,2025-11-05 18:18:54,Windows,LocalStore
